Unnamed: 0,ETISPlus_Zone_ID,Name,Country,Geometric_center,Geometric_center_X,Geometric_center_Y,Network_Node_ID
1178,149020300,Danilovgrad,ME,POINT (19.1274 42.6145),19.1274,42.6145,186288
1189,149020400,Podgorica,ME,POINT (19.3084 42.4526),19.3084,42.4526,124883
1187,149030100,Pljevlja,ME,POINT (19.2452 43.2976),19.2452,43.2976,103357
1169,149030200,PluÃ…Â¾ine,ME,POINT (18.8507 43.149),18.8507,43.149,186281
1184,149030300,Ã…Â½abljak,ME,POINT (19.2128 43.1201),19.2128,43.1201,186281
1181,149030400,Ã…Â avnik,ME,POINT (19.1625 42.9722),19.1625,42.9722,186281
1205,149030500,Bijelo Polje,ME,POINT (19.7412 43.0591),19.7412,43.0591,103699
1196,149030600,Mojkovac,ME,POINT (19.5097 42.9538),19.5097,42.9538,103714
1191,149030700,KolaÃ…Â¡in,ME,POINT (19.4329 42.7831),19.4329,42.7831,186283
1212,149030800,Berane,ME,POINT (19.8899 42.8353),19.8899,42.8353,186284
1207,149030900,Andrijevica,ME,POINT (19.7544 42.7074),19.7544,42.7074,186284
1218,149031000,RoÃ…Â¾aje,ME,POINT (20.1594 42.8501),20.1594,42.8501,103700
1213,149031100,Plav,ME,POINT (19.9071 42.5825),19.9071,42.5825,186284
1278,151000001,Vardarski,MK,POINT (21.8649 41.5655),21.8649,41.5655,103477
1304,151000002,Istocen,MK,POINT (22.4917 41.8406),22.4917,41.8406,200548
1236,151000003,Jugozapaden,MK,POINT (20.7322 41.3813),20.7322,41.3813,262550
1308,151000004,Jugoistocen,MK,POINT (22.5965 41.4515),22.5965,41.4515,103462
1260,151000005,Pelagoniski,MK,POINT (21.3848 41.2297),21.3848,41.2297,103460
1243,151000006,Poloski,MK,POINT (20.8818 41.8218),20.8818,41.8218,262543
1283,151000007,Severoistocen,MK,POINT (21.9835 42.1477),21.9835,42.1477,103473
1266,151000008,Skopski,MK,POINT (21.4919 41.9933),21.4919,41.9933,103458
1385,152010000,Brestskaya Voblasts,BY,POINT (25.3898 52.4471),25.3898,52.4471,117308
1469,152020000,Homyelskaya Voblasts,BY,POINT (29.5383 52.3066),29.5383,52.3066,117416
1379,152030000,Hrodzyenskaya Voblasts,BY,POINT (25.1019 53.8593),25.1019,53.8593,117943
1447,152040000,Minsk,BY,POINT (27.7841 53.6831),27.7841,53.6831,121510
1474,152050000,Mogilev,BY,POINT (30.4268 53.5757),30.4268,53.5757,117577
1460,152070000,Vitsyebskaya Voblasts,BY,POINT (28.6855 55.1946),28.6855,55.1946,121327
1376,153010100,Volynska Oblast,UA,POINT (24.8642 51.1362),24.8642,51.1362,114118
1352,153010200,Lvivska Oblast,UA,POINT (24.0498 49.6816),24.0498,49.6816,114061
1335,153010300,Zakarpatska Oblast,UA,POINT (23.3878 48.5001),23.3878,48.5001,110444
1417,153010400,Rivnenska Oblast,UA,POINT (26.4006 50.9825),26.4006,50.9825,168127
1391,153010500,Ternopilska Oblast,UA,POINT (25.5467 49.385),25.5467,49.385,124631
1366,153010600,Ivano-Frankivska Oblast,UA,POINT (24.5928 48.6237),24.5928,48.6237,110260
1432,153010700,Khmelnytska Oblast,UA,POINT (27.0186 49.5162),27.0186,49.5162,110350
1412,153010800,Chernivetska Oblast,UA,POINT (26.2283 48.2005),26.2283,48.2005,110286
1456,153020100,Zhytomyrska Oblast,UA,POINT (28.4648 50.635),28.4648,50.635,113994
1461,153020200,Vinnytska Oblast,UA,POINT (28.7231 48.9477),28.7231,48.9477,110289
1487,153020300,Kirovohradska Oblast,UA,POINT (31.8265 48.5049),31.8265,48.5049,113984
1481,153020400,Cherkaska Oblast,UA,POINT (31.2245 49.3516),31.2245,49.3516,113943
1504,153020500,Poltavska Oblast,UA,POINT (33.774 49.6441),33.774,49.6441,124684
1508,153020600,Sumska Oblast,UA,POINT (34.3218 51.2321),34.3218,51.2321,117140
1489,153020700,Chernihivska Oblast,UA,POINT (31.9989 51.355),31.9989,51.355,117693
1478,153020800,Kyyivska Oblast,UA,POINT (30.7028 50.3449),30.7028,50.3449,168135
1516,153030100,Dnipropetrovska Oblast,UA,POINT (34.953 48.329),34.953,48.329,124692
1476,153030200,Odeska Oblast,UA,POINT (30.5752 46.7203),30.5752,46.7203,110318
1484,153030300,Mykolayivska Oblast,UA,POINT (31.6728 47.4143),31.6728,47.4143,110414
1498,153030400,Khersonska Oblast,UA,POINT (33.3105 46.7707),33.3105,46.7707,110294
1520,153030500,Zaporizka Oblast,UA,POINT (35.7137 47.1061),35.7137,47.1061,124664
1509,153030600,Krym Respublika,UA,POINT (34.5654 45.3366),34.5654,45.3366,124660
1528,153040100,Kharkivska Oblast,UA,POINT (36.462 49.4901),36.462,49.4901,150311
1538,153040200,Donetska Oblast,UA,POINT (37.7946 48.0485),37.7946,48.0485,149687
1542,153040300,Luhanska Oblast,UA,POINT (39.0273 48.9571),39.0273,48.9571,149195
57,215010100,Chaouia-Ouardigha,MA,POINT (-7.06154 33.0894),-7.06154,33.0894,185224
47,215010200,Grand Casablanca,MA,POINT (-7.62004 33.5269),-7.62004,33.5269,185224
64,215010300,Tadla-Azilal,MA,POINT (-6.38306 32.061),-6.38306,32.061,185224
21,215020100,Doukkala-Abda,MA,POINT (-8.6839 32.5761),-8.6839,32.5761,185224
31,215020200,Marrakech-Tensift-El Haouz,MA,POINT (-8.40902 31.8121),-8.40902,31.8121,185224
97,215030100,FÃƒÂ¨s-Boulemane,MA,POINT (-4.20134 33.4745),-4.20134,33.4745,185226
96,215030200,Taza-Al Hoceima-Taounate,MA,POINT (-4.21752 34.4157),-4.21752,34.4157,185228
71,215040100,Gharb-Chrarda-BÃƒÂ©ni Hssen,MA,POINT (-5.92926 34.5413),-5.92926,34.5413,185226
63,215040200,Rabat-SalÃƒÂ©-Zemmour-Zaer,MA,POINT (-6.43577 33.6647),-6.43577,33.6647,185224
79,215040300,Tangier-TÃƒÂ©touan,MA,POINT (-5.35139 35.3185),-5.35139,35.3185,185232
84,215050100,MeknÃƒÂ¨s-Tafilalet,MA,POINT (-4.82092 32.1371),-4.82092,32.1371,185225
156,215050200,Oriental,MA,POINT (-2.52826 33.5749),-2.52826,33.5749,191568
43,215050300,Souss-Massa-DraÃƒÂ¢,MA,POINT (-7.77873 30.5326),-7.77873,30.5326,185224
16,215060100,Guelmim-Es Semara,MA,POINT (-9.07486 29.0413),-9.07486,29.0413,185224
12,215060200,LaÃƒÂ¢youne-Boujdour-Sakia El Hamra,MA,POINT (-12.3234 27.9468),-12.3234,27.9468,185224
1533,348010100,Belgorod,RU,POINT (37.3028 50.5956),37.3028,50.5956,117139
1497,348010200,Bryansk,RU,POINT (33.2577 52.9386),33.2577,52.9386,252083
1555,348010300,Vladimir,RU,POINT (40.5648 55.9455),40.5648,55.9455,160867
1554,348010400,Voronezh,RU,POINT (40.5449 50.8302),40.5449,50.8302,162873
1565,348010500,Ivanovo,RU,POINT (41.5796 56.9569),41.5796,56.9569,160868
1518,348010600,Kaluga,RU,POINT (35.4025 54.2681),35.4025,54.2681,121164
1580,348010700,Kostroma,RU,POINT (43.9682 58.4121),43.9682,58.4121,160868
1526,348010800,Kursk,RU,POINT (36.3146 51.6382),36.3146,51.6382,117166
1545,348010900,Lipetsk,RU,POINT (39.2135 52.7218),39.2135,52.7218,161189
1537,348011000,Moskva,RU,POINT (37.6872 55.5809),37.6872,55.5809,117212
1527,348011100,Orel,RU,POINT (36.4467 52.7563),36.4467,52.7563,117277
1557,348011200,Ryazan,RU,POINT (40.6352 54.3113),40.6352,54.3113,162731
1495,348011300,Smolensk,RU,POINT (33.0566 54.722),33.0566,54.722,121034
1566,348011400,Tambov,RU,POINT (41.6108 52.7025),41.6108,52.7025,162852
1510,348011500,Tver,RU,POINT (34.5718 57.2141),34.5718,57.2141,121395
1536,348011600,Tula,RU,POINT (37.4612 53.9022),37.4612,53.9022,121102
1546,348011700,Yaroslavl,RU,POINT (39.2716 57.7213),39.2716,57.7213,117147
1558,348020100,Adygey,RU,POINT (40.7598 44.4724),40.7598,44.4724,162037
1592,348020200,Astrakhan,RU,POINT (47.1309 47.1683),47.1309,47.1683,162861
1583,348020300,Volgograd,RU,POINT (44.3475 49.2753),44.3475,49.2753,162868
1588,348020400,Kalmyk,RU,POINT (45.1483 46.5183),45.1483,46.5183,162868
1544,348020500,Krasnodar,RU,POINT (39.213 45.1296),39.213,45.1296,160263
1562,348020600,Rostov,RU,POINT (41.2559 48.0607),41.2559,48.0607,162872
1575,348030100,Arkhangelsk,RU,POINT (43.2219 63.5813),43.2219,63.5813,121278
1561,348030200,Vologda,RU,POINT (40.958 59.9759),40.958,59.9759,121278
1256,348030300,Kaliningrad,RU,POINT (21.3379 54.8039),21.3379,54.8039,117188
1501,348030400,Karelia,RU,POINT (33.6281 63.6008),33.6281,63.6008,121203
1606,348030500,Komi,RU,POINT (55.8536 63.7697),55.8536,63.7697,121278
1485,348030600,Leningrad,RU,POINT (31.7196 59.8628),31.7196,59.8628,121226
1515,348030700,Murmansk,RU,POINT (34.908 67.9996),34.908,67.9996,121234
1603,348030800,Nenets,RU,POINT (54.4671 67.8184),54.4671,67.8184,121278
1494,348030900,Novgorod,RU,POINT (32.9819 58.1335),32.9819,58.1335,121149
1467,348031000,Pskov,RU,POINT (29.4075 57.2927),29.4075,57.2927,121257
1642,348040100,Amur,RU,POINT (127.362 52.9775),127.362,52.9775,250732
1643,348040200,Yevrey,RU,POINT (132.769 48.5836),132.769,48.5836,250732
1649,348040300,Kamchatka,RU,POINT (159.458 54.2477),159.458,54.2477,250732
1648,348040400,Magadan,RU,POINT (153.96 62.566),153.96,62.566,250732
1645,348040500,Primorye,RU,POINT (134.716 45.3558),134.716,45.3558,250732
1644,348040600,Sakha,RU,POINT (134.108 64.7529),134.108,64.7529,250732
1647,348040700,Sakhalin,RU,POINT (143.187 50.1526),143.187,50.1526,250732
1646,348040800,Khabarovsk,RU,POINT (136.674 54.5906),136.674,54.5906,250732
1651,348040900,Chukot,RU,POINT (168.784 65.9692),168.784,65.9692,250732
1650,348041000,Koryak,RU,POINT (165.048 60.3012),165.048,60.3012,250732
1630,348050100,Gorno-Altay,RU,POINT (86.8987 50.8972),86.8987,50.8972,250732
1629,348050200,Altay,RU,POINT (82.4337 52.5461),82.4337,52.5461,250732
1639,348050300,Buryat,RU,POINT (111.065 53.6238),111.065,53.6238,250732
1641,348050400,Chita,RU,POINT (114.952 53.7753),114.952,53.7753,250732
1640,348050500,Aga Buryat,RU,POINT (114.118 51.0721),114.118,51.0721,250732
1638,348050600,Irkutsk,RU,POINT (107.392 57.7268),107.392,57.7268,250732
1631,348050700,Kemerovo,RU,POINT (87.0053 54.5017),87.0053,54.5017,250732
1633,348050800,Krasnoyarsk,RU,POINT (92.2365 59.8499),92.2365,59.8499,250732
1625,348050900,Novosibirsk,RU,POINT (80.1233 55.301),80.1233,55.301,250732
1622,348051000,Omsk,RU,POINT (73.3694 56.0179),73.3694,56.0179,250732
1628,348051100,Tomsk,RU,POINT (82.2677 58.383),82.2677,58.383,250732
1634,348051200,Tuva,RU,POINT (93.9907 51.728),93.9907,51.728,250732
1632,348051300,Khakass,RU,POINT (89.9157 53.3829),89.9157,53.3829,250732
1636,348051400,Evenk,RU,POINT (98.4348 64.262),98.4348,64.262,250732
1635,348051500,Taymyr,RU,POINT (96.167 72.4778),96.167,72.4778,250732
1637,348051600,Ust-Orda Buryat,RU,POINT (104.075 53.2757),104.075,53.2757,250732
1614,348060100,Kurgan,RU,POINT (65.3538 55.4764),65.3538,55.4764,185569
1611,348060200,Sverdlovsk,RU,POINT (61.7228 58.994),61.7228,58.994,185600
1618,348060300,Tyumen,RU,POINT (70.0393 57.5465),70.0393,57.5465,250732
1621,348060400,Khanty-Mansiy,RU,POINT (72.6503 62.1233),72.6503,62.1233,250732
1610,348060500,Chelyabinsk,RU,POINT (60.2734 54.1632),60.2734,54.1632,185759
1626,348060600,Yamal-Nenets,RU,POINT (80.6553 67.5782),80.6553,67.5782,250732
1608,348070100,Bashkortostan,RU,POINT (56.5619 54.0366),56.5619,54.0366,185751
1596,348070200,Kirov,RU,POINT (50.1672 58.5243),50.1672,58.5243,161654
1594,348070300,Mariy-El,RU,POINT (47.8544 56.5505),47.8544,56.5505,167494
1584,348070400,Mordovia,RU,POINT (44.3707 54.3968),44.3707,54.3968,163353
1586,348070500,Nizhegorod,RU,POINT (44.8171 56.2613),44.8171,56.2613,250741
1607,348070600,Orenburg,RU,POINT (56.2238 52.4527),56.2238,52.4527,250776
1585,348070700,Penza,RU,POINT (44.5045 53.1492),44.5045,53.1492,163353
1605,348070800,Perm,RU,POINT (55.6467 58.9014),55.6467,58.9014,250775
1597,348070900,Samara,RU,POINT (50.274 53.1932),50.274,53.1932,250772
1590,348071000,Saratov,RU,POINT (46.6327 51.278),46.6327,51.278,160193
1599,348071100,Tatarstan,RU,POINT (50.8525 55.3034),50.8525,55.3034,161654
1601,348071200,Udmurt,RU,POINT (52.8288 57.1899),52.8288,57.1899,130030
1595,348071300,Ulyanovsk,RU,POINT (47.9675 53.7029),47.9675,53.7029,162770
1593,348071400,Chuvash,RU,POINT (47.3174 55.4905),47.3174,55.4905,160199
1591,348080100,Dagestan,RU,POINT (46.852 43.0769),46.852,43.0769,162851
1587,348080200,Ingush,RU,POINT (44.8982 43.1028),44.8982,43.1028,162851
1578,348080300,Kabardin-Balkar,RU,POINT (43.4295 43.4345),43.4295,43.4345,162851
1567,348080400,Karachay-Cherkess,RU,POINT (41.6751 43.8342),41.6751,43.8342,162851
1582,348080500,North Ossetia,RU,POINT (44.1627 43.1923),44.1627,43.1923,162851
1576,348080600,Stavropol,RU,POINT (43.2919 44.932),43.2919,44.932,162851
1589,348080700,Chechnya,RU,POINT (45.6614 43.2388),45.6614,43.2388,162851
1624,349010000,Almaty,KZ,POINT (78.2174 44.7683),78.2174,44.7683,250732
1616,349030000,Aqmola,KZ,POINT (69.8403 51.8356),69.8403,51.8356,250732
1609,349040000,AqtÃƒÂ¶be,KZ,POINT (58.9545 48.239),58.9545,48.239,185759
1600,349060000,Atyrau,KZ,POINT (51.7449 47.4587),51.7449,47.4587,186270
1598,349070000,West Kazakhstan,KZ,POINT (50.5364 49.8434),50.5364,49.8434,185481
1602,349090000,Mangghystau,KZ,POINT (53.4633 43.8711),53.4633,43.8711,186270
1615,349100000,South Kazakhstan,KZ,POINT (68.4741 43.2547),68.4741,43.2547,250732
1623,349110000,Pavlodar,KZ,POINT (76.4014 52.2267),76.4014,52.2267,250732
1619,349120000,Qaraghandy,KZ,POINT (70.1496 48.6122),70.1496,48.6122,250732
1613,349130000,Qostanay,KZ,POINT (64.1686 51.4319),64.1686,51.4319,185569
1612,349140000,Qyzylorda,KZ,POINT (63.6368 45.0805),63.6368,45.0805,185569
1627,349150000,East Kazakhstan,KZ,POINT (81.9513 48.6077),81.9513,48.6077,250732
1617,349160000,North Kazakhstan,KZ,POINT (70.0224 53.8071),70.0224,53.8071,250732
1620,349170000,Zhambyl,KZ,POINT (72.4923 44.154),72.4923,44.154,250732
